"id","family","rust_path","kind","source","line","classification","go_mapping","evidence","rationale"
"src/promise.rs:72:function:v8::Promise::state","src/promise.rs","v8::Promise::state","function","src/promise.rs","72","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:79:function:v8::Promise::has_handler","src/promise.rs","v8::Promise::has_handler","function","src/promise.rs","79","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:85:function:v8::Promise::mark_as_handled","src/promise.rs","v8::Promise::mark_as_handled","function","src/promise.rs","85","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:92:function:v8::Promise::result","src/promise.rs","v8::Promise::result","function","src/promise.rs","92","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:100:function:v8::Promise::catch","src/promise.rs","v8::Promise::catch","function","src/promise.rs","100","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:116:function:v8::Promise::then","src/promise.rs","v8::Promise::then","function","src/promise.rs","116","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:133:function:v8::Promise::then2","src/promise.rs","v8::Promise::then2","function","src/promise.rs","133","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:155:function:v8::PromiseResolver::new","src/promise.rs","v8::PromiseResolver::new","function","src/promise.rs","155","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:166:function:v8::PromiseResolver::get_promise","src/promise.rs","v8::PromiseResolver::get_promise","function","src/promise.rs","166","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:177:function:v8::PromiseResolver::resolve","src/promise.rs","v8::PromiseResolver::resolve","function","src/promise.rs","177","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:195:function:v8::PromiseResolver::reject","src/promise.rs","v8::PromiseResolver::reject","function","src/promise.rs","195","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:213:enum:v8::promise::PromiseRejectEvent","src/promise.rs","v8::promise::PromiseRejectEvent","enum","src/promise.rs","213","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:214:variant:v8::promise::PromiseRejectEvent::PromiseRejectWithNoHandler","src/promise.rs","v8::promise::PromiseRejectEvent::PromiseRejectWithNoHandler","variant","src/promise.rs","214","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:215:variant:v8::promise::PromiseRejectEvent::PromiseHandlerAddedAfterReject","src/promise.rs","v8::promise::PromiseRejectEvent::PromiseHandlerAddedAfterReject","variant","src/promise.rs","215","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:216:variant:v8::promise::PromiseRejectEvent::PromiseRejectAfterResolved","src/promise.rs","v8::promise::PromiseRejectEvent::PromiseRejectAfterResolved","variant","src/promise.rs","216","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:217:variant:v8::promise::PromiseRejectEvent::PromiseResolveAfterResolved","src/promise.rs","v8::promise::PromiseRejectEvent::PromiseResolveAfterResolved","variant","src/promise.rs","217","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:222:struct:v8::promise::PromiseRejectMessage","src/promise.rs","v8::promise::PromiseRejectMessage","struct","src/promise.rs","222","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:226:function:v8::PromiseRejectMessage::get_promise","src/promise.rs","v8::PromiseRejectMessage::get_promise","function","src/promise.rs","226","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:232:function:v8::PromiseRejectMessage::get_event","src/promise.rs","v8::PromiseRejectMessage::get_event","function","src/promise.rs","232","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/promise.rs:237:function:v8::PromiseRejectMessage::get_value","src/promise.rs","v8::PromiseRejectMessage::get_value","function","src/promise.rs","237","matched","promise.go","conformance/host-promises/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/property_attribute.rs:3:struct:v8::property_attribute::PropertyAttribute","src/property_attribute.rs","v8::property_attribute::PropertyAttribute","struct","src/property_attribute.rs","3","matched","runtime_values.go; object_ops.go","conformance/runtime-values/conformance_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/property_attribute.rs:7:assoc_const:v8::PropertyAttribute::NONE","src/property_attribute.rs","v8::PropertyAttribute::NONE","assoc_const","src/property_attribute.rs","7","matched","runtime_values.go; object_ops.go","conformance/runtime-values/conformance_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/property_attribute.rs:11:assoc_const:v8::PropertyAttribute::READ_ONLY","src/property_attribute.rs","v8::PropertyAttribute::READ_ONLY","assoc_const","src/property_attribute.rs","11","matched","runtime_values.go; object_ops.go","conformance/runtime-values/conformance_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/property_attribute.rs:15:assoc_const:v8::PropertyAttribute::DONT_ENUM","src/property_attribute.rs","v8::PropertyAttribute::DONT_ENUM","assoc_const","src/property_attribute.rs","15","matched","runtime_values.go; object_ops.go","conformance/runtime-values/conformance_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/property_attribute.rs:19:assoc_const:v8::PropertyAttribute::DONT_DELETE","src/property_attribute.rs","v8::PropertyAttribute::DONT_DELETE","assoc_const","src/property_attribute.rs","19","matched","runtime_values.go; object_ops.go","conformance/runtime-values/conformance_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
